DROGARIA DE JESUS LTDA;;;;;;;
;Razão Consolidado ;;;;;Período: 01/01/2020 a 31/12/2024;
;;;;;;;
;;;;;;;
Data;Histórico;Contrap.;Chave;Débito;Crédito;Saldo;
Conta:;14154 - 2.1.1.01.001 - 6M BRASIL IMPORTACAO E EXPORTACAO LTDA;;;;;;
22/06/2024;PAGAMENTO DUPLICATA Nº 1124820 ;92;0624-00001356;279,25;;235.938,57C;
24/06/2024;PAGAMENTO DUPLICATA Nº 1127897 ;92;0624-00001335;175,55;;235.763,02C;
24/06/2024;PAGAMENTO DUPLICATA Nº 1130697 ;92;0624-00001345;627,30;;235.135,72C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128137 ;92;0624-00001337;753,78;;234.381,94C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128138 ;92;0624-00001339;211,20;;234.170,74C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128141 ;92;0624-00001340;2.163,59;;232.007,15C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128142 ;92;0624-00001341;497,44;;231.509,71C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128139 ;92;0624-00001358;668,76;;230.840,95C;
25/06/2024;PAGAMENTO DUPLICATA Nº 1128140 ;92;0624-00001359;3.150,73;;227.690,22C;
26/06/2024;PAGAMENTO DUPLICATA Nº 1106658 ;92;0624-00001347;1.053,91;;226.636,31C;
28/06/2024;PAGAMENTO DUPLICATA Nº 1126891 ;92;0624-00001333;136,92;;226.499,39C;
01/07/2024;PAGAMENTO DUPLICATA Nº 1127897 ;92;0724-00001353;176,08;;226.323,31C;
01/07/2024;NOTA FISCAL Nº 1144642 ;3152;0724-00001765;;1.412,37;227.735,68C;
02/07/2024;PAGAMENTO DUPLICATA Nº 1128137 ;92;0724-00001354;756,03;;226.979,65C;
02/07/2024;PAGAMENTO DUPLICATA Nº 1128138 ;92;0724-00001355;211,83;;226.767,82C;
02/07/2024;PAGAMENTO DUPLICATA Nº 1128139 ;92;0724-00001356;674,79;;226.093,03C;
02/07/2024;PAGAMENTO DUPLICATA Nº 1133478 ;92;0724-00001357;261,32;;225.831,71C;
02/07/2024;PAGAMENTO DUPLICATA Nº 1133479 ;92;0724-00001360;511,58;;225.320,13C;
02/07/2024;NOTA FISCAL Nº 1145557 ;3152;0724-00001768;;1.125,03;226.445,16C;
02/07/2024;NOTA FISCAL Nº 1145558 ;3152;0724-00001769;;1.826,55;228.271,71C;
02/07/2024;NOTA FISCAL Nº 1145558 ;3152;0724-00001781;;141,42;228.413,13C;
02/07/2024;NOTA FISCAL Nº 1145557 ;3152;0724-00001783;;13,12;228.426,25C;
04/07/2024;NOTA FISCAL Nº 1146787 ;3152;0724-00001767;;448,07;228.874,32C;
04/07/2024;NOTA FISCAL Nº 1146782 ;3152;0724-00001770;;2.582,85;231.457,17C;
04/07/2024;NOTA FISCAL Nº 1146785 ;3152;0724-00001774;;1.005,48;232.462,65C;
04/07/2024;NOTA FISCAL Nº 1146781 ;3152;0724-00001777;;976,54;233.439,19C;
04/07/2024;NOTA FISCAL Nº 1146787 ;3152;0724-00001782;;36,11;233.475,30C;
04/07/2024;NOTA FISCAL Nº 1146783 ;3152;0724-00001785;;354,84;233.830,14C;
04/07/2024;NOTA FISCAL Nº 1146782 ;3152;0724-00001786;;83,50;233.913,64C;
05/07/2024;NOTA FISCAL Nº 1146784 ;3152;0724-00001763;;790,40;234.704,04C;
05/07/2024;NOTA FISCAL Nº 1146784 ;3152;0724-00001778;;830,78;235.534,82C;
09/07/2024;PAGAMENTO DUPLICATA Nº 1133478 ;92;0724-00001358;260,54;;235.274,28C;
09/07/2024;PAGAMENTO DUPLICATA Nº 1133479 ;92;0724-00001361;510,05;;234.764,23C;
15/07/2024;PAGAMENTO DUPLICATA Nº 1135158 ;92;0724-00001363;585,43;;234.178,80C;
15/07/2024;PAGAMENTO DUPLICATA Nº 1135159 ;92;0724-00001364;403,67;;233.775,13C;
16/07/2024;PAGAMENTO DUPLICATA Nº 1133478 ;92;0724-00001359;261,32;;233.513,81C;
16/07/2024;PAGAMENTO DUPLICATA Nº 1133479 ;92;0724-00001362;511,58;;233.002,23C;
16/07/2024;PAGAMENTO DUPLICATA Nº 1136771 ;92;0724-00001365;375,51;;232.626,72C;
16/07/2024;PAGAMENTO DUPLICATA Nº 1136772 ;92;0724-00001366;2.071,43;;230.555,29C;
16/07/2024;PAGAMENTO DUPLICATA Nº 1136773 ;92;0724-00001367;1.843,66;;228.711,63C;
26/07/2024;NOTA FISCAL Nº 1154134 ;3152;0724-00001771;;440,86;229.152,49C;
26/07/2024;NOTA FISCAL Nº 1154134 ;3152;0724-00001779;;3.026,94;232.179,43C;
30/07/2024;NOTA FISCAL Nº 1155440 ;3152;0724-00001764;;2.500,72;234.680,15C;
30/07/2024;NOTA FISCAL Nº 1155439 ;3152;0724-00001766;;1.025,00;235.705,15C;
30/07/2024;NOTA FISCAL Nº 1155439 ;3152;0724-00001772;;388,16;236.093,31C;
30/07/2024;NOTA FISCAL Nº 1155439 ;3152;0724-00001775;;760,81;236.854,12C;
30/07/2024;NOTA FISCAL Nº 1155440 ;3152;0724-00001780;;73,02;236.927,14C;
31/07/2024;NOTA FISCAL Nº 1155438 ;3152;0724-00001773;;1.529,11;238.456,25C;
31/07/2024;NOTA FISCAL Nº 1155438 ;3152;0724-00001776;;2.714,14;241.170,39C;
31/07/2024;NOTA FISCAL Nº 1155442 ;3152;0724-00001784;;1.818,43;242.988,82C;
01/08/2024;NOTA FISCAL Nº 1156003 ;3152;0824-00001725;;711,85;243.700,67C;
02/08/2024;NOTA FISCAL Nº 1155441 ;3152;0824-00001722;;631,58;244.332,25C;
03/08/2024;NOTA FISCAL Nº 1158050 ;3152;0824-00001721;;365,89;244.698,14C;
05/08/2024;NOTA FISCAL Nº 1158051 ;3152;0824-00001720;;2.776,94;247.475,08C;
05/08/2024;NOTA FISCAL Nº 1158051 ;3152;0824-00001727;;147,60;247.622,68C;
05/08/2024;NOTA FISCAL Nº 1158049 ;3152;0824-00001729;;4.811,45;252.434,13C;
07/08/2024;PAGAMENTO DUPLICATA Nº 1143395 ;92;0824-00001320;1.043,47;;251.390,66C;
07/08/2024;NOTA FISCAL Nº 1156685 ;3152;0824-00001723;;1.049,13;252.439,79C;
07/08/2024;NOTA FISCAL Nº 1156685 ;3152;0824-00001726;;130,57;252.570,36C;
08/08/2024;PAGAMENTO DUPLICATA Nº 1143931 ;92;0824-00001321;586,76;;251.983,60C;
08/08/2024;PAGAMENTO DUPLICATA Nº 1143932 ;92;0824-00001322;909,23;;251.074,37C;
08/08/2024;NOTA FISCAL Nº 1156686 ;3152;0824-00001724;;484,14;251.558,51C;
08/08/2024;NOTA FISCAL Nº 1156686 ;3152;0824-00001728;;2.171,49;253.730,00C;
09/08/2024;PAGAMENTO DUPLICATA Nº 1144639 ;92;0824-00001323;1.901,90;;251.828,10C;
09/08/2024;PAGAMENTO DUPLICATA Nº 1144640 ;92;0824-00001324;2.660,02;;249.168,08C;
09/08/2024;PAGAMENTO DUPLICATA Nº 1144641 ;92;0824-00001325;958,71;;248.209,37C;
09/08/2024;PAGAMENTO DUPLICATA Nº 1144642 ;92;0824-00001326;1.412,37;;246.797,00C;
12/08/2024;PAGAMENTO DUPLICATA Nº 1145558 ;92;0824-00001328;1.991,64;;244.805,36C;
19/08/2024;PAGAMENTO DUPLICATA Nº 1145557 ;92;0824-00001327;1.144,97;;243.660,39C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146781 ;92;0824-00001329;982,40;;242.677,99C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146782 ;92;0824-00001330;2.682,35;;239.995,64C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146783 ;92;0824-00001331;354,84;;239.640,80C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146784 ;92;0824-00001332;1.630,90;;238.009,90C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146785 ;92;0824-00001333;1.011,52;;236.998,38C;
21/08/2024;PAGAMENTO DUPLICATA Nº 1146787 ;92;0824-00001334;484,18;;236.514,20C;
05/09/2024;PAGAMENTO DUPLICATA Nº 1154134 ;92;0924-00001415;2.977,20;;233.537,00C;
10/09/2024;NOTA FISCAL Nº 1170980 ;3152;0924-00001792;;2.637,74;236.174,74C;
17/09/2024;PAGAMENTO DUPLICATA Nº 1155438 ;92;0924-00001416;4.281,44;;231.893,30C;
17/09/2024;PAGAMENTO DUPLICATA Nº 1155439 ;92;0924-00001417;2.219,61;;229.673,69C;
17/09/2024;PAGAMENTO DUPLICATA Nº 1155440 ;92;0924-00001418;2.627,78;;227.045,91C;
17/09/2024;PAGAMENTO DUPLICATA Nº 1155441 ;92;0924-00001419;637,44;;226.408,47C;
17/09/2024;PAGAMENTO DUPLICATA Nº 1155442 ;92;0924-00001420;1.856,65;;224.551,82C;
17/09/2024;NOTA FISCAL Nº 1173325 ;3152;0924-00001793;;1.190,59;225.742,41C;
17/09/2024;NOTA FISCAL Nº 1173325 ;3152;0924-00001795;;3.207,96;228.950,37C;
18/09/2024;PAGAMENTO DUPLICATA Nº 1156003 ;92;0924-00001421;711,85;;228.238,52C;
19/09/2024;PAGAMENTO DUPLICATA Nº 1156685 ;92;0924-00001422;1.204,48;;227.034,04C;
19/09/2024;PAGAMENTO DUPLICATA Nº 1156686 ;92;0924-00001423;2.711,42;;224.322,62C;
19/09/2024;NOTA FISCAL Nº 1174258 ;3152;0924-00001794;;1.113,68;225.436,30C;
23/09/2024;PAGAMENTO DUPLICATA Nº 1158049 ;92;0924-00001424;4.869,17;;220.567,13C;
23/09/2024;PAGAMENTO DUPLICATA Nº 1158050 ;92;0924-00001425;370,29;;220.196,84C;
23/09/2024;PAGAMENTO DUPLICATA Nº 1158051 ;92;0924-00001426;2.959,63;;217.237,21C;
09/10/2024;NOTA FISCAL Nº 1180266 ;3152;1024-00001750;;499,63;217.736,84C;
09/10/2024;NOTA FISCAL Nº 1180896 ;3152;1024-00001754;;39,32;217.776,16C;
09/10/2024;NOTA FISCAL Nº 1180896 ;3152;1024-00001757;;713,72;218.489,88C;
09/10/2024;NOTA FISCAL Nº 1180266 ;3152;1024-00001762;;944,04;219.433,92C;
16/10/2024;NOTA FISCAL Nº 1183474 ;3152;1024-00001755;;2.701,16;222.135,08C;
16/10/2024;NOTA FISCAL Nº 1183474 ;3152;1024-00001765;;22,14;222.157,22C;
22/10/2024;PAGAMENTO DUPLICATA Nº 1170980 ;92;1024-00001342;2.661,47;;219.495,75C;
22/10/2024;NOTA FISCAL Nº 1185842 ;3152;1024-00001752;;419,56;219.915,31C;
22/10/2024;NOTA FISCAL Nº 1185842 ;3152;1024-00001761;;2.144,31;222.059,62C;
23/10/2024;NOTA FISCAL Nº 1186209 ;3152;1024-00001756;;1.477,78;223.537,40C;
23/10/2024;NOTA FISCAL Nº 1185841 ;3152;1024-00001759;;5.185,63;228.723,03C;
23/10/2024;NOTA FISCAL Nº 1186208 ;3152;1024-00001760;;546,54;229.269,57C;
25/10/2024;NOTA FISCAL Nº 1186949 ;3152;1024-00001753;;539,40;229.808,97C;
25/10/2024;NOTA FISCAL Nº 1186948 ;3152;1024-00001758;;1.712,99;231.521,96C;
26/10/2024;NOTA FISCAL Nº 1187362 ;3152;1024-00001751;;1.139,58;232.661,54C;
26/10/2024;NOTA FISCAL Nº 1187360 ;3152;1024-00001763;;3.630,37;236.291,91C;
26/10/2024;NOTA FISCAL Nº 1187361 ;3152;1024-00001764;;3.630,37;239.922,28C;
29/10/2024;PAGAMENTO DUPLICATA Nº 1173325 ;92;1024-00001343;4.398,55;;235.523,73C;
30/10/2024;PAGAMENTO DUPLICATA Nº 1174258 ;92;1024-00001344;1.113,80;;234.409,93C;
12/11/2024;NOTA FISCAL Nº 1192095 ;3152;1124-00001748;;920,78;235.330,71C;
12/11/2024;NOTA FISCAL Nº 1192096 ;3152;1124-00001750;;1.099,52;236.430,23C;
12/11/2024;NOTA FISCAL Nº 1192097 ;3152;1124-00001752;;1.072,07;237.502,30C;
12/11/2024;NOTA FISCAL Nº 1192097 ;3152;1124-00001756;;243,18;237.745,48C;
12/11/2024;NOTA FISCAL Nº 1192096 ;3152;1124-00001764;;1.703,65;239.449,13C;
14/11/2024;NOTA FISCAL Nº 1193921 ;3152;1124-00001759;;461,96;239.911,09C;
14/11/2024;NOTA FISCAL Nº 1193926 ;3152;1124-00001760;;1.096,67;241.007,76C;
14/11/2024;NOTA FISCAL Nº 1193927 ;3152;1124-00001763;;2.090,16;243.097,92C;
14/11/2024;NOTA FISCAL Nº 1193925 ;3152;1124-00001766;;2.925,66;246.023,58C;
18/11/2024;PAGAMENTO DUPLICATA Nº 1180266 ;92;1124-00001391;1.460,99;;244.562,59C;
18/11/2024;NOTA FISCAL Nº 1193924 ;3152;1124-00001761;;2.054,10;246.616,69C;
18/11/2024;NOTA FISCAL Nº 1193922 ;3152;1124-00001762;;4.106,70;250.723,39C;
18/11/2024;NOTA FISCAL Nº 1193923 ;3152;1124-00001767;;4.106,70;254.830,09C;
18/11/2024;NOTA FISCAL Nº 1193920 ;3152;1124-00001768;;1.931,91;256.762,00C;
19/11/2024;PAGAMENTO DUPLICATA Nº 1180896 ;92;1124-00001392;759,82;;256.002,18C;
26/11/2024;NOTA FISCAL Nº 1198026 ;3152;1124-00001765;;1.801,65;257.803,83C;
28/11/2024;NOTA FISCAL Nº 1198027 ;3152;1124-00001749;;2.081,08;259.884,91C;
28/11/2024;NOTA FISCAL Nº 1198451 ;3152;1124-00001751;;1.534,67;261.419,58C;
28/11/2024;NOTA FISCAL Nº 1198027 ;3152;1124-00001753;;1.116,83;262.536,41C;
28/11/2024;NOTA FISCAL Nº 1198028 ;3152;1124-00001754;;3.445,16;265.981,57C;
28/11/2024;NOTA FISCAL Nº 1198452 ;3152;1124-00001755;;543,39;266.524,96C;
28/11/2024;NOTA FISCAL Nº 1198028 ;3152;1124-00001757;;745,09;267.270,05C;
28/11/2024;NOTA FISCAL Nº 1198027 ;3152;1124-00001758;;1.512,06;268.782,11C;
28/11/2024;NOTA FISCAL Nº 1198451 ;3152;1124-00001769;;286,66;269.068,77C;
03/12/2024;PAGAMENTO DUPLICATA Nº 1183474 ;92;1224-00001291;2.780,54;;266.288,23C;
03/12/2024;NOTA FISCAL Nº 1200133 ;3152;1224-00001574;;288,85;266.577,08C;
03/12/2024;NOTA FISCAL Nº 1200133 ;3152;1224-00001575;;102,97;266.680,05C;
03/12/2024;NOTA FISCAL Nº 1200134 ;3152;1224-00001576;;2.629,22;269.309,27C;
04/12/2024;NOTA FISCAL Nº 1201441 ;3152;1224-00001577;;1.988,92;271.298,19C;
04/12/2024;NOTA FISCAL Nº 1201442 ;3152;1224-00001578;;5.315,54;276.613,73C;
09/12/2024;NOTA FISCAL Nº 1202474 ;3152;1224-00001579;;1.150,98;277.764,71C;
10/12/2024;PAGAMENTO DUPLICATA Nº 1185841 ;92;1224-00001292;2.639,53;;275.125,18C;
10/12/2024;PAGAMENTO DUPLICATA Nº 1185841 ;92;1224-00001293;2.639,53;;272.485,65C;
10/12/2024;PAGAMENTO DUPLICATA Nº 1185842 ;92;1224-00001294;2.610,01;;269.875,64C;
11/12/2024;PAGAMENTO DUPLICATA Nº 1186208 ;92;1224-00001295;559,66;;269.315,98C;
11/12/2024;PAGAMENTO DUPLICATA Nº 1186209 ;92;1224-00001296;1.513,22;;267.802,76C;
11/12/2024;NOTA FISCAL Nº 1203241 ;3152;1224-00001580;;2.985,26;270.788,02C;
11/12/2024;NOTA FISCAL Nº 1203242 ;3152;1224-00001581;;1.011,04;271.799,06C;
12/12/2024;PAGAMENTO DUPLICATA Nº 1186948 ;92;1224-00001297;1.754,11;;270.044,95C;
12/12/2024;PAGAMENTO DUPLICATA Nº 1186949 ;92;1224-00001298;552,36;;269.492,59C;
13/12/2024;PAGAMENTO DUPLICATA Nº 1187360 ;92;1224-00001299;3.706,67;;265.785,92C;
13/12/2024;PAGAMENTO DUPLICATA Nº 1187361 ;92;1224-00001300;3.706,67;;262.079,25C;
13/12/2024;PAGAMENTO DUPLICATA Nº 1187362 ;92;1224-00001301;1.163,52;;260.915,73C;
30/12/2024;PAGAMENTO DUPLICATA Nº 1192095 ;92;1224-00001302;931,82;;259.983,91C;
30/12/2024;PAGAMENTO DUPLICATA Nº 1192096 ;92;1224-00001303;2.733,65;;257.250,26C;
30/12/2024;PAGAMENTO DUPLICATA Nº 1192097 ;92;1224-00001304;1.331,05;;255.919,21C;
;;;;;;;
Conta:;6312 - 2.1.1.01.001 - RMZ DISTRIBUIDORA DE COSMETICOS LTDA;;;;;;
05/01/2023;NOTA FISCAL Nº 12707 ;3152;0123-00001226;;3.763,20;3.763,20C;
23/02/2023;NOTA FISCAL Nº 13174 ;3152;0223-00001136;;5.247,11;9.010,31C;
14/03/2023;NOTA FISCAL Nº 13424 ;3152;0323-00001221;;2.275,65;11.285,96C;
05/05/2023;NOTA FISCAL Nº 14035 ;3152;0523-00001241;;3.344,07;14.630,03C;
22/06/2023;NOTA FISCAL Nº 14608 ;3152;0623-00001195;;3.691,51;18.321,54C;
02/08/2023;NOTA FISCAL Nº 15199 ;3152;0823-00001241;;3.864,26;22.185,80C;
13/09/2023;NOTA FISCAL Nº 15645 ;3152;0923-00001188;;1.487,14;23.672,94C;
20/09/2023;NOTA FISCAL Nº 15620 ;3152;0923-00001189;;1.436,03;25.108,97C;
27/09/2023;NOTA FISCAL Nº 15762 ;3152;0923-00001186;;5.019,39;30.128,36C;
20/11/2023;NOTA FISCAL Nº 16364 ;3152;1123-00000989;;4.620,07;34.748,43C;
02/01/2024;NOTA FISCAL Nº 17005 ;3152;0124-00001383;;3.763,62;38.512,05C;
12/01/2024;PAGAMENTO DUPLICATA Nº 16364 ;92;0124-00000850;1.540,03;;36.972,02C;
18/01/2024;NOTA FISCAL Nº 17078 ;3152;0124-00001382;;3.105,31;40.077,33C;
27/01/2024;PAGAMENTO DUPLICATA Nº 16364 ;92;0124-00000851;1.540,02;;38.537,31C;
10/03/2024;NOTA FISCAL Nº 17635 ;3152;0324-00001514;;2.943,66;41.480,97C;
11/03/2024;NOTA FISCAL Nº 17604 ;3152;0324-00001513;;2.975,83;44.456,80C;
14/03/2024;PAGAMENTO DUPLICATA Nº 17005 ;92;0324-00000944;1.254,54;;43.202,26C;
18/03/2024;PAGAMENTO DUPLICATA Nº 17078 ;92;0324-00000946;1.035,11;;42.167,15C;
29/03/2024;PAGAMENTO DUPLICATA Nº 17005 ;92;0324-00000945;1.289,70;;40.877,45C;
02/04/2024;PAGAMENTO DUPLICATA Nº 17078 ;92;0424-00001109;1.035,10;;39.842,35C;
08/04/2024;PAGAMENTO DUPLICATA Nº 17005 ;92;0424-00001108;1.260,40;;38.581,95C;
10/04/2024;NOTA FISCAL Nº 17968 ;3152;0424-00001715;;1.307,40;39.889,35C;
12/04/2024;PAGAMENTO DUPLICATA Nº 16364 ;92;0424-00001107;1.540,02;;38.349,33C;
17/04/2024;PAGAMENTO DUPLICATA Nº 17078 ;92;0424-00001110;1.039,94;;37.309,39C;
29/04/2024;PAGAMENTO DUPLICATA Nº 17604 ;92;0424-00001111;1.001,19;;36.308,20C;
29/04/2024;PAGAMENTO DUPLICATA Nº 17635 ;92;0424-00001112;990,38;;35.317,82C;
12/05/2024;PAGAMENTO DUPLICATA Nº 17604 ;92;0524-00001248;991,94;;34.325,88C;
12/05/2024;PAGAMENTO DUPLICATA Nº 17635 ;92;0524-00001249;981,22;;33.344,66C;
22/05/2024;NOTA FISCAL Nº 18456 ;3152;0524-00001821;;1.560,49;34.905,15C;
01/06/2024;PAGAMENTO DUPLICATA Nº 17968 ;92;0624-00001360;441,92;;34.463,23C;
16/06/2024;PAGAMENTO DUPLICATA Nº 17968 ;92;0624-00001361;448,04;;34.015,19C;
01/07/2024;PAGAMENTO DUPLICATA Nº 17968 ;92;0724-00001370;439,88;;33.575,31C;
16/07/2024;PAGAMENTO DUPLICATA Nº 18456 ;92;0724-00001371;520,16;;33.055,15C;
26/07/2024;PAGAMENTO DUPLICATA Nº 18456 ;92;0724-00001372;545,57;;32.509,58C;
30/07/2024;PAGAMENTO DUPLICATA Nº 17604 ;92;0724-00001368;991,94;;31.517,64C;
30/07/2024;PAGAMENTO DUPLICATA Nº 17635 ;92;0724-00001369;981,22;;30.536,42C;
15/08/2024;PAGAMENTO DUPLICATA Nº 18456 ;92;0824-00001335;520,17;;30.016,25C;
;;;;;;;
Conta:;7228 - 2.1.1.01.001 - SANTA CLARA MANUFATURA LTDA;;;;;;
14/08/2023;NOTA FISCAL Nº 597231 ;3152;0823-00001146;;740,05;740,05C;
14/08/2023;NOTA FISCAL Nº 597231 ;3152;0823-00001147;;843,16;1.583,21C;
;;;;;;;
Conta:;6317 - 2.1.1.01.001 - SANTA CRUZ DISTRIBUIDORA;;;;;;
03/01/2023;NOTA FISCAL Nº 159392 ;3152;0123-00000842;;13,09;13,09C;
03/01/2023;NOTA FISCAL Nº 159391 ;3152;0123-00000914;;52,18;65,27C;
04/01/2023;NOTA FISCAL Nº 162205 ;3152;0123-00000837;;17,76;83,03C;
04/01/2023;NOTA FISCAL Nº 162206 ;3152;0123-00000880;;415,05;498,08C;
04/01/2023;NOTA FISCAL Nº 162207 ;3152;0123-00000905;;913,22;1.411,30C;
05/01/2023;NOTA FISCAL Nº 165667 ;3152;0123-00000895;;913,22;2.324,52C;
10/01/2023;NOTA FISCAL Nº 175238 ;3152;0123-00000833;;68,02;2.392,54C;
10/01/2023;NOTA FISCAL Nº 175236 ;3152;0123-00000907;;1.406,42;3.798,96C;
10/01/2023;NOTA FISCAL Nº 175237 ;3152;0123-00000916;;913,22;4.712,18C;
12/01/2023;NOTA FISCAL Nº 180008 ;3152;0123-00000825;;846,16;5.558,34C;
12/01/2023;NOTA FISCAL Nº 180006 ;3152;0123-00000836;;24,19;5.582,53C;
12/01/2023;NOTA FISCAL Nº 180005 ;3152;0123-00000872;;344,67;5.927,20C;
12/01/2023;NOTA FISCAL Nº 180009 ;3152;0123-00000886;;568,12;6.495,32C;
12/01/2023;NOTA FISCAL Nº 180008 ;3152;0123-00000904;;50,04;6.545,36C;
12/01/2023;NOTA FISCAL Nº 180007 ;3152;0123-00000912;;44,95;6.590,31C;
13/01/2023;NOTA FISCAL Nº 187686 ;3152;0123-00000888;;116,37;6.706,68C;
13/01/2023;NOTA FISCAL Nº 187684 ;3152;0123-00000918;;31,55;6.738,23C;
14/01/2023;NOTA FISCAL Nº 189739 ;3152;0123-00000903;;237,42;6.975,65C;
18/01/2023;NOTA FISCAL Nº 197665 ;3152;0123-00000823;;749,00;7.724,65C;
18/01/2023;NOTA FISCAL Nº 197666 ;3152;0123-00000824;;342,58;8.067,23C;
18/01/2023;NOTA FISCAL Nº 197664 ;3152;0123-00000827;;104,08;8.171,31C;
18/01/2023;NOTA FISCAL Nº 196181 ;3152;0123-00000829;;82,90;8.254,21C;
18/01/2023;NOTA FISCAL Nº 197665 ;3152;0123-00000839;;48,92;8.303,13C;
18/01/2023;NOTA FISCAL Nº 197669 ;3152;0123-00000840;;569,17;8.872,30C;
18/01/2023;NOTA FISCAL Nº 196182 ;3152;0123-00000875;;66,35;8.938,65C;
18/01/2023;NOTA FISCAL Nº 196180 ;3152;0123-00000876;;41,13;8.979,78C;
18/01/2023;NOTA FISCAL Nº 196183 ;3152;0123-00000877;;398,70;9.378,48C;
18/01/2023;NOTA FISCAL Nº 196185 ;3152;0123-00000879;;286,74;9.665,22C;
18/01/2023;NOTA FISCAL Nº 196179 ;3152;0123-00000882;;703,21;10.368,43C;
18/01/2023;NOTA FISCAL Nº 197666 ;3152;0123-00000883;;108,04;10.476,47C;
18/01/2023;NOTA FISCAL Nº 196184 ;3152;0123-00000885;;82,25;10.558,72C;
18/01/2023;NOTA FISCAL Nº 197667 ;3152;0123-00000911;;136,96;10.695,68C;
19/01/2023;NOTA FISCAL Nº 197668 ;3152;0123-00000844;;148,92;10.844,60C;
20/01/2023;NOTA FISCAL Nº 201252 ;3152;0123-00000821;;530,38;11.374,98C;
20/01/2023;NOTA FISCAL Nº 201254 ;3152;0123-00000830;;569,17;11.944,15C;
20/01/2023;NOTA FISCAL Nº 204914 ;3152;0123-00000832;;199,35;12.143,50C;
20/01/2023;NOTA FISCAL Nº 201251 ;3152;0123-00000835;;40,42;12.183,92C;
20/01/2023;NOTA FISCAL Nº 201253 ;3152;0123-00000843;;19,61;12.203,53C;
20/01/2023;NOTA FISCAL Nº 187685 ;3152;0123-00000845;;107,48;12.311,01C;
20/01/2023;NOTA FISCAL Nº 197670 ;3152;0123-00000906;;32,34;12.343,35C;
24/01/2023;NOTA FISCAL Nº 209998 ;3152;0123-00000826;;9,64;12.352,99C;
24/01/2023;NOTA FISCAL Nº 207254 ;3152;0123-00000890;;24,77;12.377,76C;
24/01/2023;NOTA FISCAL Nº 207253 ;3152;0123-00000893;;83,62;12.461,38C;
24/01/2023;NOTA FISCAL Nº 207255 ;3152;0123-00000913;;74,38;12.535,76C;
25/01/2023;NOTA FISCAL Nº 216135 ;3152;0123-00000834;;145,65;12.681,41C;
25/01/2023;NOTA FISCAL Nº 216136 ;3152;0123-00000838;;155,16;12.836,57C;
25/01/2023;NOTA FISCAL Nº 216132 ;3152;0123-00000897;;1.826,44;14.663,01C;
25/01/2023;NOTA FISCAL Nº 216134 ;3152;0123-00000917;;77,49;14.740,50C;
26/01/2023;NOTA FISCAL Nº 216133 ;3152;0123-00000828;;150,56;14.891,06C;
26/01/2023;NOTA FISCAL Nº 216137 ;3152;0123-00000831;;255,14;15.146,20C;
26/01/2023;NOTA FISCAL Nº 218532 ;3152;0123-00000841;;241,26;15.387,46C;
26/01/2023;NOTA FISCAL Nº 216131 ;3152;0123-00000884;;20,10;15.407,56C;
26/01/2023;NOTA FISCAL Nº 218531 ;3152;0123-00000899;;701,98;16.109,54C;
27/01/2023;NOTA FISCAL Nº 220781 ;3152;0123-00000915;;56,64;16.166,18C;
30/01/2023;NOTA FISCAL Nº 223216 ;3152;0123-00000891;;163,04;16.329,22C;
30/01/2023;NOTA FISCAL Nº 223217 ;3152;0123-00000910;;1.085,67;17.414,89C;
31/01/2023;NOTA FISCAL Nº 225874 ;3152;0123-00000822;;190,35;17.605,24C;
31/01/2023;NOTA FISCAL Nº 225873 ;3152;0123-00000892;;90,74;17.695,98C;
02/02/2023;NOTA FISCAL Nº 229669 ;3152;0223-00000766;;90,74;17.786,72C;
02/02/2023;NOTA FISCAL Nº 233631 ;3152;0223-00000778;;58,89;17.845,61C;
02/02/2023;NOTA FISCAL Nº 233633 ;3152;0223-00000780;;251,15;18.096,76C;
02/02/2023;NOTA FISCAL Nº 233630 ;3152;0223-00000781;;257,29;18.354,05C;
02/02/2023;NOTA FISCAL Nº 233634 ;3152;0223-00000785;;31,22;18.385,27C;
02/02/2023;NOTA FISCAL Nº 229670 ;3152;0223-00000793;;100,30;18.485,57C;
02/02/2023;NOTA FISCAL Nº 233632 ;3152;0223-00000795;;66,35;18.551,92C;
02/02/2023;NOTA FISCAL Nº 233635 ;3152;0223-00000800;;28,78;18.580,70C;
02/02/2023;NOTA FISCAL Nº 233629 ;3152;0223-00000803;;101,61;18.682,31C;
03/02/2023;NOTA FISCAL Nº 236095 ;3152;0223-00000769;;72,95;18.755,26C;
03/02/2023;NOTA FISCAL Nº 236093 ;3152;0223-00000794;;320,07;19.075,33C;
06/02/2023;NOTA FISCAL Nº 239587 ;3152;0223-00000776;;394,93;19.470,26C;
06/02/2023;NOTA FISCAL Nº 239586 ;3152;0223-00000788;;116,79;19.587,05C;
06/02/2023;NOTA FISCAL Nº 239588 ;3152;0223-00000789;;37,19;19.624,24C;
